day,year,mo,da,collision_date,temp,dewp,slp,visib,wdsp,mxpsd,gust,max,min,prcp,sndp,fog,NUM_COLLISIONS
6,2013,2,23,2013-02-23,38,34.3,1020.7,5.3,6.3,14,22,42.1,36,0,999.9,0,521
7,2013,2,24,2013-02-24,39.3,32.4,1009.3,8.1,7.1,13,24.1,46.9,36,0.27,999.9,0,426
1,2013,2,25,2013-02-25,37.5,22.7,1018.1,10,5,9.9,22.9,45,32,0.01,999.9,0,490
2,2013,2,26,2013-02-26,39.9,28.7,1023.4,9.4,5,9.9,15.9,44.1,35.1,0,999.9,0,537
3,2013,2,27,2013-02-27,40.2,36.8,1009,4.2,10.7,17.1,32.1,46.9,35.6,1.26,999.9,0,550
4,2013,2,28,2013-02-28,45.2,32.9,1002.1,9.8,3.9,8,15,51.1,43,0.44,999.9,0,517
5,2013,3,1,2013-03-01,40,27.4,1004.1,10,4.9,9.9,15.9,45,36,0,999.9,0,603
6,2013,3,2,2013-03-02,36.7,22.8,1007.3,10,5.9,9.9,15.9,39.9,34,0,999.9,0,474
7,2013,3,3,2013-03-03,32.6,18.7,1006.2,9,6.6,9.9,17.1,39.9,28.9,0,999.9,0,502
1,2013,3,4,2013-03-04,32.8,16.4,1008.3,10,8.6,14,22.9,42.1,27,0,999.9,0,597
2,2013,3,5,2013-03-05,37.9,20.6,1014.2,10,7.2,13,24.1,48.9,30.9,0,999.9,0,527
3,2013,3,6,2013-03-06,40.1,29.3,1013.1,10,10.9,20,40,44.1,37.9,0,999.9,0,475
4,2013,3,7,2013-03-07,36.7,28.2,1014.9,8,10.6,21,31.1,41,34,0,999.9,0,535
5,2013,3,8,2013-03-08,34,30.2,1017.5,3.6,6.6,13,22.9,41,30.9,0.33,999.9,1,851
6,2013,3,9,2013-03-09,43.7,22.1,1023.2,10,5.9,8.9,18.1,55,35.1,0.4,2,0,569
7,2013,3,10,2013-03-10,41.8,28.6,1027.2,10,4.1,7,999.9,51.1,36,0,2,0,415
1,2013,3,11,2013-03-11,44.7,38.2,1023.9,9.5,5.5,11.1,20,53.1,37.9,0,999.9,0,522
2,2013,3,12,2013-03-12,50.3,47.3,1015.2,6.9,6.6,14,28.9,57,48,0.08,999.9,0,547
3,2013,3,13,2013-03-13,45,29.9,1010.4,10,5.8,8.9,19,53.1,39.9,0.71,999.9,0,636
4,2013,3,14,2013-03-14,35.6,13.6,1012.1,10,9.2,15.9,29.9,44.1,28.9,0,999.9,0,557
5,2013,3,15,2013-03-15,36.1,13.5,1011.9,10,7.3,11.1,26,46.9,30,0,999.9,0,607
6,2013,3,16,2013-03-16,37.3,24.1,1009.4,7.8,4.7,9.9,19,46.9,32,0,999.9,1,521
7,2013,3,17,2013-03-17,33,20,1017.5,9.8,4.6,8.9,19,37.9,28.9,0.12,999.9,0,426
1,2013,3,18,2013-03-18,32.1,14.1,1026.9,8.6,7.5,13,21,36,28,0,999.9,1,623
2,2013,3,19,2013-03-19,36,32.2,1010.2,6.5,8.8,19,28.9,43,30.2,0.81,999.9,0,559
3,2013,3,20,2013-03-20,38.5,18.9,1010,10,7.2,12,24.1,45,32,0.2,2,0,540
4,2013,3,21,2013-03-21,35.7,16,1007.2,9.8,4.8,8.9,999.9,43,30.9,0,999.9,0,508
5,2013,3,22,2013-03-22,34,13.9,1007.8,10,7.5,12,22,41,28,0,999.9,0,604
6,2013,3,23,2013-03-23,38.4,17.6,1011,10,8.3,12,22.9,46,32,0,999.9,0,488
7,2013,3,24,2013-03-24,39.1,18.2,1011.1,10,5.7,12,18.1,46.9,33.1,0,999.9,0,451
1,2013,3,25,2013-03-25,38.3,27.7,1003.1,8.9,6.5,20,28,41,36,0,999.9,0,498
2,2013,3,26,2013-03-26,42.2,27.3,1005.1,9.7,4.5,8.9,15.9,53.1,37,0.17,999.9,0,425
3,2013,3,27,2013-03-27,43.8,22.7,1011.8,10,4.8,8.9,14,51.1,36,0,999.9,0,441
4,2013,3,28,2013-03-28,43.3,27.8,1015.4,10,4.7,8.9,999.9,51.1,37,0,999.9,0,549
5,2013,3,29,2013-03-29,46.7,26.4,1019.3,10,5.7,12,21,55,39.9,0,999.9,0,520
6,2013,3,30,2013-03-30,48,24.5,1019.9,10,3.8,8,999.9,59,39.9,0,999.9,0,513
7,2013,3,31,2013-03-31,49.3,29.7,1017,9.7,4.6,12,21,54,44.1,0,999.9,0,426
1,2013,4,1,2013-04-01,49.3,40.8,1005.4,6.8,5.7,12,27,62.1,44.1,0.08,999.9,0,479
2,2013,4,2,2013-04-02,38,10.9,1014.3,10,8.5,17.1,26,46.9,33.1,0,999.9,0,437
3,2013,4,3,2013-04-03,38.4,9.5,1019.7,10,8.9,13,24.1,46,33.1,0,999.9,0,532
4,2013,4,4,2013-04-04,39.9,16.4,1025.2,10,6.1,12,25.1,53.1,33.1,0,999.9,0,566
5,2013,4,5,2013-04-05,49,22.3,1012.9,10,4.7,9.9,20,64,41,0,999.9,0,582
6,2013,4,6,2013-04-06,43.1,13.2,1021.4,10,6.2,17.1,26,53.1,35.1,0,999.9,0,531
7,2013,4,7,2013-04-07,46.2,31,1022.9,10,5.8,12,22.9,54,39.9,0,999.9,0,451
1,2013,4,8,2013-04-08,59,40.8,1016.5,10,4.1,8.9,15.9,73,51.1,0,999.9,0,582
2,2013,4,9,2013-04-09,65.7,42.7,1014.3,9.3,4.3,11.1,21,82,51.1,0,999.9,0,613
3,2013,4,10,2013-04-10,65.1,45.9,1012.4,9.7,4,9.9,14,75.9,55,0,999.9,0,580
4,2013,4,11,2013-04-11,56.2,50.1,1013.4,7.4,4.8,9.9,20,60.1,48.2,0.49,999.9,0,517
5,2013,4,12,2013-04-12,44.2,38.8,1013.5,7.5,9.9,19,28,48.9,41,0.01,999.9,0,649
6,2013,4,13,2013-04-13,46.5,36.8,1010.6,9.7,3.9,12,17.1,57.9,41,0.63,999.9,0,555
7,2013,4,14,2013-04-14,52.3,30.4,1016.8,10,3.5,11.1,18.1,57,46.9,0.01,999.9,0,472
1,2013,4,15,2013-04-15,49.9,27,1025.8,10,5.5,11.1,14,59,44.1,0,999.9,0,603
2,2013,4,16,2013-04-16,53.9,43.9,1026.2,10,5.6,9.9,22.9,63,46.9,0,999.9,0,564
3,2013,4,17,2013-04-17,62.7,45.3,1021.7,9.9,5.3,8,18.1,71.1,55,0.02,999.9,0,535
4,2013,4,18,2013-04-18,55.3,39.9,1025.8,9.9,4.6,12,21,64,51.1,0.01,999.9,0,553
5,2013,4,19,2013-04-19,60.8,55,1012.8,7.9,6.1,12,21,71.1,54,0,999.9,0,570
6,2013,4,20,2013-04-20,55.5,38,1011.7,9.3,7.6,11.1,24.1,66,50,0.11,999.9,0,532
7,2013,4,21,2013-04-21,46,20.5,1031.4,10,5.5,9.9,19,55,37,0.06,999.9,0,471
1,2013,4,22,2013-04-22,47.6,29.9,1036.3,10,6.8,17.1,22,55,41,0,999.9,0,565
2,2013,4,23,2013-04-23,45.4,34.5,1027.8,9.8,8.3,14,22,53.1,41,0,999.9,0,513
3,2013,4,24,2013-04-24,52.9,41.1,1016.1,9.4,4.5,8,15,69.1,44.1,0,999.9,0,598
4,2013,4,25,2013-04-25,56.1,31.5,1018.1,9.6,4.9,9.9,21,66,46,0,999.9,0,583
5,2013,4,26,2013-04-26,57.3,29.4,1026.7,10,2.5,6,999.9,66.9,50,0,999.9,0,675
6,2013,4,27,2013-04-27,57.8,27.8,1028.5,10,4.4,11.1,20,70,48,0,999.9,0,517
7,2013,4,28,2013-04-28,58.9,31.1,1025.2,10,3.5,9.9,18.1,69.1,51.1,0,999.9,0,440
1,2013,4,29,2013-04-29,55,44,1023.2,9.6,4.3,7,17.1,57,53.1,0,999.9,0,598
2,2013,4,30,2013-04-30,57.7,38.2,1024.9,10,4.8,8.9,999.9,68,51.1,0.04,999.9,0,576
3,2013,5,1,2013-05-01,57,32.7,1029.4,10,4.5,11.1,15.9,69.1,46.9,0,999.9,0,576
4,2013,5,2,2013-05-02,58.9,41.2,1030.2,10,2.3,7,999.9,72,48.9,0,999.9,0,585
5,2013,5,3,2013-05-03,56.6,37.9,1029.6,10,6,13,21,66,51.1,0,999.9,0,686
6,2013,5,4,2013-05-04,54.7,41.4,1026.5,10,4.9,14,18.1,69.1,48,0,999.9,0,580
7,2013,5,5,2013-05-05,52.1,38.7,1025,10,5.2,9.9,17.1,63,46.9,0,999.9,0,515
1,2013,5,6,2013-05-06,55.4,44.7,1023.6,9.5,3.6,8.9,999.9,69.1,46,0,999.9,0,561
2,2013,5,7,2013-05-07,60.9,50.8,1020.6,9.9,4,7,999.9,73.9,52,0,999.9,0,592
3,2013,5,8,2013-05-08,60.3,56.6,1017.7,6.3,4.5,8.9,999.9,66,57,1.28,999.9,1,620
4,2013,5,9,2013-05-09,58.9,54.2,1014.3,6.4,2.9,6,999.9,68,54,1.76,999.9,0,602
5,2013,5,10,2013-05-10,66.9,54,1014.3,9.2,3,7,15.9,79,59,0.48,999.9,0,698
6,2013,5,11,2013-05-11,64.4,60.1,1009.5,5.8,3.3,7,999.9,70,61,0.18,999.9,1,523
7,2013,5,12,2013-05-12,62.6,45.3,1005.9,9.4,5.4,9.9,24.1,70,57,0.92,999.9,0,527
1,2013,5,13,2013-05-13,51.7,26.7,1015.4,10,6.6,9.9,20,59,46,0,999.9,0,577
2,2013,5,14,2013-05-14,51.1,27.2,1018.8,10,4.3,8,999.9,61,42.1,0,999.9,0,565
3,2013,5,15,2013-05-15,58,39.9,1015.4,9.7,3.3,8,18.1,66.9,52,0,999.9,0,532
4,2013,5,16,2013-05-16,69.5,51,1007.8,9.9,3.3,9.9,20,79,62.1,0,999.9,0,559
5,2013,5,17,2013-05-17,66.4,40.2,1015.4,10,3,7,999.9,72,57.9,0,999.9,0,742
6,2013,5,18,2013-05-18,61,46.6,1024.6,10,2.2,8.9,999.9,66.9,55.9,0,999.9,0,506
7,2013,5,19,2013-05-19,57.3,53.4,1025.5,5,3.6,8,999.9,60.1,55,0.1,999.9,0,544
1,2013,5,20,2013-05-20,65,60,1018.4,4.2,2,6,999.9,77,57.2,0.51,999.9,1,658
2,2013,5,21,2013-05-21,75.9,65.2,1013.3,7.6,3.6,8.9,999.9,86,68,0,999.9,0,697
3,2013,5,22,2013-05-22,71,63.4,1011.7,6.1,3.7,9.9,20,81,59,0,999.9,0,570
4,2013,5,23,2013-05-23,71.5,66.2,1011.2,6.4,3.9,12,19,80.1,66,0,999.9,1,735
5,2013,5,24,2013-05-24,59.6,57,1008.6,6.3,4.5,9.9,18.1,66.2,46.9,1.91,999.9,0,668
6,2013,5,25,2013-05-25,48.1,41.7,1013.4,9.1,7.5,13,29.9,53.1,44.6,0.29,999.9,0,514
7,2013,5,26,2013-05-26,55.5,35.6,1016.2,10,8.3,13,22.9,66,48,0.05,999.9,0,455
1,2013,5,27,2013-05-27,61.7,34.9,1022.2,10,3.3,8,18.1,73,51.1,0,999.9,0,420
2,2013,5,28,2013-05-28,61.1,47.1,1022.2,7.1,2.3,7,999.9,66.9,55.4,0,999.9,1,686
3,2013,5,29,2013-05-29,66.9,60.6,1018.3,3.2,1.6,7,999.9,82,57.9,0.52,999.9,1,574
4,2013,5,30,2013-05-30,81,63.4,1018.5,9,3.8,8,999.9,90,72,0,999.9,0,685
5,2013,5,31,2013-05-31,83,63.4,1018.4,9,3.4,8,999.9,90,75,0,999.9,0,736
6,2013,6,1,2013-06-01,80.8,64.1,1015.2,9.8,3.8,6,999.9,90,73.9,0,999.9,0,631
7,2013,6,2,2013-06-02,80.1,65.9,1010.8,10,5.1,12,19,88,73,0,999.9,0,487
1,2013,6,3,2013-06-03,72.2,67.3,1009.8,6.6,3.5,12,22.9,82,68,1,999.9,1,707
2,2013,6,4,2013-06-04,66.1,45.6,1015.1,9.5,3.9,8,15,75,57,0.72,999.9,0,613
3,2013,6,5,2013-06-05,66,41.7,1020.8,10,3.7,7,999.9,73.9,57.9,0,999.9,0,599
4,2013,6,6,2013-06-06,63.8,53.8,1019.7,8.7,3.7,8,999.9,70,59,0,999.9,0,605
5,2013,6,7,2013-06-07,61.5,59.4,1014.3,4.2,7.2,17.1,28,64,59,0.95,999.9,1,791
6,2013,6,8,2013-06-08,64.9,58.9,1010.1,7.2,5.9,14,22.9,77,57,3.82,999.9,0,571
7,2013,6,9,2013-06-09,71.7,57.6,1019.6,10,1.7,6,999.9,80.1,63,0.48,999.9,0,533
1,2013,6,10,2013-06-10,67.7,62.1,1020,5.1,4.2,9.9,22,75,64,0,999.9,1,624
2,2013,6,11,2013-06-11,69.6,63.6,1005.5,5.6,4.9,15,26,78.1,62.1,1.47,999.9,0,635
3,2013,6,12,2013-06-12,70.9,53.2,1007.9,9.8,6.1,13,24.1,75.9,64.9,0.09,999.9,0,615
4,2013,6,13,2013-06-13,65.7,55.6,1006.6,8.1,3.6,11.1,20,73.9,60.1,0,999.9,1,535
5,2013,6,14,2013-06-14,59.9,53.8,1006.5,7.7,6.5,14,26,72,53.1,1.58,999.9,0,693
6,2013,6,15,2013-06-15,69.4,52,1013.6,10,3.5,6,999.9,80.1,61,0.06,999.9,0,596
7,2013,6,16,2013-06-16,72.8,53.8,1012.8,9.8,2.5,7,20,80.1,64.9,0,999.9,0,477
1,2013,6,17,2013-06-17,75.3,63.4,1011.3,9.1,3.7,8,20,84,69.1,0,999.9,0,614
2,2013,6,18,2013-06-18,72.8,63.8,1011.5,7.3,1.9,6,999.9,84,64.9,0.01,999.9,0,613
3,2013,6,19,2013-06-19,67.4,54.4,1016.1,8.7,5,8,15,77,59,0.2,999.9,0,622
4,2013,6,20,2013-06-20,69.6,52.4,1023.2,10,3.2,7,999.9,80.1,62.1,0,999.9,0,681
5,2013,6,21,2013-06-21,71.6,51.6,1025.1,10,3.9,7,999.9,82,64,0,999.9,0,690
6,2013,6,22,2013-06-22,72.4,54,1023.6,10,4.1,7,999.9,84,64.9,0,999.9,0,599
7,2013,6,23,2013-06-23,76.1,62.6,1020.8,9.9,3.8,8,999.9,88,70,0,999.9,0,505
1,2013,6,24,2013-06-24,80.6,68.1,1016.9,9,4,7,15.9,90,73.4,0,999.9,0,680
2,2013,6,25,2013-06-25,80.9,64.9,1013.4,8.4,2.9,8.9,18.1,91,73,0,999.9,0,648
3,2013,6,26,2013-06-26,79.4,65.6,1009.8,9.2,3.7,7,15.9,84.9,73.9,0,999.9,0,621
4,2013,6,27,2013-06-27,78.1,68.7,1007.8,7.9,2.9,8,17.1,86,73.9,0.05,999.9,0,598
5,2013,6,28,2013-06-28,77.1,69.4,999.5,8.1,4.6,8,17.1,84.9,73,0.24,999.9,0,608
6,2013,6,29,2013-06-29,76.2,65.9,1001.1,8.7,3.5,7,15.9,82.9,71.1,0,999.9,0,591
7,2013,6,30,2013-06-30,77.5,70.8,1007.6,7.5,3,8,999.9,84,73.9,0,999.9,0,423
1,2013,7,1,2013-07-01,74.2,71,1013.5,6.6,2.7,8,22,77,72,0,999.9,1,633
2,2013,7,2,2013-07-02,75.6,71.7,1019,7.9,2.2,5.1,999.9,82,72,0.84,999.9,0,601
3,2013,7,3,2013-07-03,76,71.4,1022.8,8.5,4.2,6,15.9,82.9,73,0.08,999.9,1,635
4,2013,7,4,2013-07-04,79.5,72.8,1022.9,8.4,3.1,7,999.9,87.1,75,0.53,999.9,0,438
5,2013,7,5,2013-07-05,82.3,70.7,1021.7,9.4,4.7,8.9,17.1,90,75.9,0,999.9,0,576
6,2013,7,6,2013-07-06,84.6,70.1,1019.4,9.8,3.9,7,17.1,91.9,78.1,0,999.9,0,516
7,2013,7,7,2013-07-07,85.6,70.7,1016.4,10,3.6,8,999.9,91.9,80.1,0,999.9,0,475
1,2013,7,8,2013-07-08,81.3,65.8,1015.8,9.5,3.8,7,18.1,89.1,73,0,999.9,0,617
2,2013,7,9,2013-07-09,78.8,67.2,1017.1,6.9,4.1,13,21,88,73.9,0.22,999.9,1,583
3,2013,7,10,2013-07-10,79.4,70.5,1013.7,6.7,2.9,7,15,84.9,73.9,0.23,999.9,0,614
4,2013,7,11,2013-07-11,80.6,68.7,1010.5,9,3.3,7,999.9,84,75.9,0,999.9,0,550
5,2013,7,12,2013-07-12,75,62.6,1015.5,8.9,7.3,15,22,82,72,0,999.9,0,599
6,2013,7,13,2013-07-13,72.2,68.9,1021.8,4.4,6.2,12,22,81,66.9,0.28,999.9,0,575
7,2013,7,14,2013-07-14,80.3,71.5,1025.5,7.7,2.9,7,999.9,88,73.4,0.03,999.9,0,471
1,2013,7,15,2013-07-15,85.3,69.7,1023,9.6,3.4,7,999.9,93.9,78.1,0,999.9,0,581
2,2013,7,16,2013-07-16,85.9,66.3,1021.4,9.3,3.9,11.1,18.1,93.9,77,0,999.9,0,582
3,2013,7,17,2013-07-17,86.7,66.3,1020.8,8.6,2.7,5.1,999.9,97,79,0,999.9,0,609
4,2013,7,18,2013-07-18,88.2,68.6,1016.8,8.2,3.6,5.1,999.9,98.1,81,0,999.9,0,636
5,2013,7,19,2013-07-19,89.1,72.1,1013,6.7,3.6,8.9,17.1,96.1,82.9,0,999.9,0,697
6,2013,7,20,2013-07-20,86.7,70.1,1008.6,6.5,5.6,9.9,19,93,81,0,999.9,0,551
7,2013,7,21,2013-07-21,82.3,63.7,1012,9.8,3.9,8.9,14,89.1,78.1,0,999.9,0,447
1,2013,7,22,2013-07-22,78.2,70,1013.4,6.6,4.4,8,999.9,86,75,0,999.9,0,591
2,2013,7,23,2013-07-23,78.7,71.4,1004.6,7.3,3.5,8.9,15,87.1,73,0.37,999.9,0,571
3,2013,7,24,2013-07-24,78.5,64.5,1005.6,10,3.6,8,999.9,82.9,75,0.31,999.9,0,571
4,2013,7,25,2013-07-25,67.3,52.3,1015.4,10,7.4,12,20,78.1,64,0,999.9,0,507
5,2013,7,26,2013-07-26,72.2,57.5,1016.5,10,5.3,8.9,19,82.9,64,0.01,999.9,0,617
6,2013,7,27,2013-07-27,75.2,61.2,1016.8,9.8,3.6,6,999.9,82,70,0,999.9,0,516
7,2013,7,28,2013-07-28,73.3,65.2,1014.8,9.3,1.4,7,999.9,78.1,70,0,999.9,0,485
1,2013,7,29,2013-07-29,75.1,64.9,1015.9,7.9,2.9,8.9,15,84.9,69.1,0.25,999.9,0,597
2,2013,7,30,2013-07-30,74.4,53.3,1020,10,3.8,7,999.9,82.9,66.9,0.01,999.9,0,584
3,2013,7,31,2013-07-31,74.1,56.3,1019.9,10,2.2,5.1,999.9,82.9,66.9,0,999.9,0,553
4,2013,8,1,2013-08-01,71.5,62.8,1015.4,6.9,2.3,8,999.9,82.9,66,0,999.9,0,643
5,2013,8,2,2013-08-02,73.6,62.9,1011.4,6.9,3.7,12,22,82.9,66.9,0.65,999.9,1,626
6,2013,8,3,2013-08-03,73.4,60,1012.2,9.3,3.4,6,999.9,82.9,66.9,0.01,999.9,0,492
7,2013,8,4,2013-08-04,73.2,56,1011.8,10,3.9,8,19,80.1,66,0.05,999.9,0,454
1,2013,8,5,2013-08-05,70.2,47,1016.2,10,3.7,8,15.9,80.1,62.1,0,999.9,0,545
2,2013,8,6,2013-08-06,72.1,52.5,1018.4,10,1.7,6,999.9,82,62.1,0,999.9,0,543
3,2013,8,7,2013-08-07,73.4,60.5,1019.9,10,4.6,9.9,19,82,64,0,999.9,0,508
4,2013,8,8,2013-08-08,73.8,69.3,1017.6,7.2,3.7,8,15.9,81,70,0.18,999.9,1,549
5,2013,8,9,2013-08-09,77,71.9,1012.7,7.4,3.3,7,17.1,84.9,70,0.32,999.9,0,579
6,2013,8,10,2013-08-10,77.2,62.8,1013.8,9.8,4.4,8,15,84.9,70,0.01,999.9,0,495
7,2013,8,11,2013-08-11,73.5,53,1018.4,10,2.3,6,999.9,82.9,64.9,0,999.9,0,481
1,2013,8,12,2013-08-12,74.5,64.2,1016,9.5,2,5.1,999.9,82,64.9,0.05,999.9,0,519
2,2013,8,13,2013-08-13,73.2,67.2,1010.3,6,1.7,7,999.9,82,68,0.01,999.9,0,553
3,2013,8,14,2013-08-14,68.3,52.3,1010.3,9.6,5.3,9.9,24.1,73.9,61,0.84,999.9,0,622
4,2013,8,15,2013-08-15,68.6,47.5,1018.9,10,3.3,6,999.9,77,59,0,999.9,0,599
5,2013,8,16,2013-08-16,70.9,51.5,1020.9,10,1.7,5.1,999.9,82,59,0,999.9,0,678
6,2013,8,17,2013-08-17,72.6,53.5,1023.9,10,1.6,4.1,999.9,84,64,0,999.9,0,504
7,2013,8,18,2013-08-18,72.1,54.6,1023.5,9.8,2.5,6,999.9,84,64,0,999.9,0,442
1,2013,8,19,2013-08-19,72.1,58.2,1019.1,9.8,2.4,5.1,999.9,79,66,0,999.9,0,462
2,2013,8,20,2013-08-20,76.6,61.9,1018.6,9.7,3.3,5.1,999.9,88,66,0,999.9,0,542
3,2013,8,21,2013-08-21,80.1,61.4,1020.3,9.8,1.9,5.1,999.9,90,68,0,999.9,0,562
4,2013,8,22,2013-08-22,75.6,68.8,1016.2,7.5,2.9,8,999.9,90,71.1,0,999.9,0,578
5,2013,8,23,2013-08-23,75.5,60.8,1014,8.7,4.6,8,14,82,71.1,0.25,999.9,0,636
6,2013,8,24,2013-08-24,72,49.8,1023.4,10,5.3,8,17.1,82,64.9,0,999.9,0,527
7,2013,8,25,2013-08-25,72.8,53.9,1027.2,10,2.4,7,999.9,82.9,64,0,999.9,0,459
1,2013,8,26,2013-08-26,74.5,56.8,1020.2,10,4.9,8,18.1,84,64,0,999.9,0,521
2,2013,8,27,2013-08-27,77.8,66.1,1011.7,9.3,4.9,9.9,15,87.1,68,0.05,999.9,0,507
3,2013,8,28,2013-08-28,76.4,68,1011.6,7.1,1.8,5.1,999.9,87.1,71.1,0.01,999.9,1,482
4,2013,8,29,2013-08-29,73.8,67.5,1015,6.3,4,9.9,999.9,86,71.1,0.43,999.9,0,572
5,2013,8,30,2013-08-30,75.1,64.3,1014.8,9.2,3.6,7,999.9,84,69.8,0,999.9,0,599
6,2013,8,31,2013-08-31,78.3,68.8,1010.5,8,4.4,7,15,86,70,0,999.9,0,480
7,2013,9,1,2013-09-01,78.9,70.1,1009.9,9.3,2.7,7,999.9,86,73,0,999.9,0,480
1,2013,9,2,2013-09-02,76.9,71.8,1008.2,6.3,0.9,5.1,999.9,84,73.9,0,999.9,0,431
2,2013,9,3,2013-09-03,75.7,64.8,1007.7,7.9,2.7,7,999.9,82,71.1,0.08,999.9,0,551
3,2013,9,4,2013-09-04,72.7,54,1013.9,10,4.4,8,999.9,82,64.9,0.03,999.9,0,604
4,2013,9,5,2013-09-05,73,51.4,1015.1,10,4.3,8,15.9,82,64.9,0,999.9,0,493
5,2013,9,6,2013-09-06,64.7,39.9,1022.4,10,4.2,9.9,17.1,80.1,57,0,999.9,0,525
6,2013,9,7,2013-09-07,67.8,45.9,1018.2,10,2.9,6,999.9,80.1,57,0,999.9,0,585
7,2013,9,8,2013-09-08,73.7,52.8,1011.5,10,4.5,8,19,82.9,59,0,999.9,0,500
1,2013,9,9,2013-09-09,65.3,45.6,1021.5,10,4.9,9.9,15.9,82.9,57,0,999.9,0,632
2,2013,9,10,2013-09-10,74.9,63.7,1020.1,8.9,4.1,11.1,17.1,87.1,57,0.01,999.9,0,629
3,2013,9,11,2013-09-11,84.4,70.9,1018.2,6.3,3.9,7,999.9,96.1,68,0,999.9,0,576
4,2013,9,12,2013-09-12,80,69.8,1012.4,6.1,4.6,9.9,21,86,70,0,999.9,1,695
5,2013,9,13,2013-09-13,70.1,61.5,1005.3,8,4.1,8.9,18.1,87.1,66.9,1.66,999.9,0,652
6,2013,9,14,2013-09-14,60.3,44.5,1014.1,10,4.7,7,15,77,54,0.06,999.9,0,519
7,2013,9,15,2013-09-15,60.4,43.3,1020.9,10,2.9,5.1,999.9,73,51.1,0,999.9,0,476
1,2013,9,16,2013-09-16,65.2,51.7,1018.6,9.9,3.2,7,999.9,73,51.1,0.01,999.9,0,570
2,2013,9,17,2013-09-17,57.8,38.3,1027.5,10,5.4,12,22,73,50,0.02,999.9,0,627
3,2013,9,18,2013-09-18,60,41.9,1026,10,1.4,5.1,999.9,72,50,0,999.9,0,571
4,2013,9,19,2013-09-19,64.3,47.4,1021.1,10,2.9,6,999.9,78.1,51.1,0,999.9,0,536
5,2013,9,20,2013-09-20,67.6,53.9,1018.1,9.6,2.1,5.1,999.9,79,55,0,999.9,0,631
6,2013,9,21,2013-09-21,67.7,59.5,1013.1,10,3.6,11.1,21,79,60.1,0,999.9,0,546
7,2013,9,22,2013-09-22,65.3,53.6,1007.3,8.8,4.6,9.9,18.1,77,59,1.17,999.9,1,585
1,2013,9,23,2013-09-23,57.5,39.8,1014.6,10,3.7,8,15.9,69.1,50,0.45,999.9,0,661
2,2013,9,24,2013-09-24,58.4,40.3,1015.6,10,3.8,8,999.9,73,46.9,0,999.9,0,615
3,2013,9,25,2013-09-25,62.5,43.4,1013.5,10,2,4.1,999.9,73,46.9,0,999.9,0,539
4,2013,9,26,2013-09-26,63,52.3,1015.5,10,3.1,8,999.9,73,52,0,999.9,0,516
5,2013,9,27,2013-09-27,61.8,50.8,1021.7,10,3.3,8,999.9,71.1,57,0,999.9,0,553
6,2013,9,28,2013-09-28,64.1,49.4,1025.3,10,4.4,7,15,73,55.9,0,999.9,0,547
7,2013,9,29,2013-09-29,63.7,52.2,1022,10,2.4,8,999.9,73,55.9,0,999.9,0,506
1,2013,9,30,2013-09-30,63.1,50.7,1017.6,9.8,2.1,6,999.9,75,55.9,0,999.9,0,605
2,2013,10,1,2013-10-01,68.2,52.1,1014.9,10,2.3,7,999.9,82,55.9,0,999.9,0,616
3,2013,10,2,2013-10-02,72.7,55.9,1014.2,10,3.6,7,999.9,82.9,59,0,999.9,0,647
4,2013,10,3,2013-10-03,71.7,54.7,1017.9,9.9,0.9,5.1,999.9,82.9,63,0,999.9,0,590
5,2013,10,4,2013-10-04,73.5,59.7,1017,8.5,2,4.1,999.9,86,63,0,999.9,0,658
6,2013,10,5,2013-10-05,69.5,61.5,1017.6,6.4,3.5,8.9,999.9,86,64,0,999.9,0,497
7,2013,10,6,2013-10-06,67.2,63.1,1018.5,4.2,4.7,8.9,14,75.9,64,0,999.9,0,404
1,2013,10,7,2013-10-07,69.6,64.7,1013.8,6.9,5.2,8.9,20,75.9,62.1,0,999.9,0,618
2,2013,10,8,2013-10-08,60.8,43.9,1020.8,10,5,8,999.9,75.9,54,0.25,999.9,0,574
3,2013,10,9,2013-10-09,58.3,42.3,1027.5,10,7.2,15.9,22.9,66.9,53.1,0,999.9,0,529
4,2013,10,10,2013-10-10,58.4,48.4,1023.3,10,7.3,12,21,64.9,53.1,0,999.9,0,559
5,2013,10,11,2013-10-11,63.3,54.4,1017.7,10,8.1,12,21,68,54,0,999.9,0,621
6,2013,10,12,2013-10-12,65.2,45.7,1020.9,10,8.9,14,24.1,72,60.1,0.02,999.9,0,556
7,2013,10,13,2013-10-13,60.3,49.4,1027.2,10,8.9,15.9,22,72,55.9,0,999.9,0,502
1,2013,10,14,2013-10-14,58.2,46.2,1026.9,10,2.8,6,999.9,66,52,0,999.9,0,440
2,2013,10,15,2013-10-15,60,49.6,1023.2,9.5,2.1,5.1,999.9,72,52,0,999.9,0,615
3,2013,10,16,2013-10-16,60.6,51.9,1018,10,3.1,7,999.9,72,53.1,0,999.9,0,548
4,2013,10,17,2013-10-17,65.3,58.1,1011.3,7,1.3,5.1,999.9,73,62.1,0,999.9,0,574
5,2013,10,18,2013-10-18,63.5,47.6,1009.5,9.6,6.4,11.1,22,73,57,0.02,999.9,0,680
6,2013,10,19,2013-10-19,58.3,42,1013.6,10,2.2,6,999.9,68,52,0,999.9,0,471
7,2013,10,20,2013-10-20,57.4,39.6,1012.6,10,5.5,9.9,20,64,50,0.01,999.9,0,490
